,Date,State,TotalSamples,Negative,Positive,month
3965,24/09/2020,Manipur,221490,,,September
3966,25/09/2020,Manipur,225166,,,September
3967,26/09/2020,Manipur,228546,,,September
3968,27/09/2020,Manipur,231305,,,September
3969,28/09/2020,Manipur,234066,,,September
3970,29/09/2020,Manipur,238516,,,September
3971,30/09/2020,Manipur,241648,,,September
3972,1/10/2020,Manipur,243870,,,October
3973,2/10/2020,Manipur,246769,,,October
3974,3/10/2020,Manipur,250089,,,October
3975,4/10/2020,Manipur,252437,,,October
3976,5/10/2020,Manipur,254209,,,October
3977,6/10/2020,Manipur,256590,,,October
3978,7/10/2020,Manipur,259735,,,October
3979,8/10/2020,Manipur,271941,,,October
3980,9/10/2020,Manipur,283615,,,October
3981,10/10/2020,Manipur,288908,,,October
3982,11/10/2020,Manipur,292263,,,October
3983,12/10/2020,Manipur,304487,,,October
3984,13/10/2020,Manipur,306863,,,October
3985,15/10/2020,Manipur,311269,,,October
3986,16/10/2020,Manipur,313601,,,October
3987,17/10/2020,Manipur,318036,,,October
3988,18/10/2020,Manipur,320798,,,October
3989,19/10/2020,Manipur,322852,,,October
3990,20/10/2020,Manipur,325782,,,October
3991,21/10/2020,Manipur,327918,,,October
3992,23/10/2020,Manipur,333718,,,October
3993,24/10/2020,Manipur,335995,,,October
3994,25/10/2020,Manipur,337820,,,October
3995,16/04/2020,Meghalaya,552,299,7,April
3996,17/04/2020,Meghalaya,617,541,9,April
3997,18/04/2020,Meghalaya,738,667,11,April
3998,19/04/2020,Meghalaya,766,678,11,April
3999,20/04/2020,Meghalaya,838,714,11,April
4000,21/04/2020,Meghalaya,933,821,12,April
4001,22/04/2020,Meghalaya,1046,904,12,April
4002,23/04/2020,Meghalaya,1109,1000,12,April
4003,24/04/2020,Meghalaya,1130,1048,12,April
4004,25/04/2020,Meghalaya,1169,1097,12,April
4005,27/04/2020,Meghalaya,1254,1182,12,April
4006,28/04/2020,Meghalaya,1382,1202,12,April
4007,29/04/2020,Meghalaya,1397,1288,12,April
4008,30/04/2020,Meghalaya,1595,1433,12,April
4009,2/05/2020,Meghalaya,1707,1655,12,May
4010,4/05/2020,Meghalaya,1884,1782,12,May
4011,5/05/2020,Meghalaya,1944,1822,12,May
4012,7/05/2020,Meghalaya,2054,1967,12,May
4013,9/05/2020,Meghalaya,2287,2178,12,May
4014,10/05/2020,Meghalaya,2287,2178,13,May
4015,11/05/2020,Meghalaya,2480,2342,13,May
4016,15/05/2020,Meghalaya,2712,2597,13,May
4017,18/05/2020,Meghalaya,2896,,13,May
4018,19/05/2020,Meghalaya,3104,,13,May
4019,20/05/2020,Meghalaya,3419,,13,May
4020,22/05/2020,Meghalaya,3682,,14,May
4021,26/05/2020,Meghalaya,6553,5599,15,May
4022,27/05/2020,Meghalaya,6685,,20,May
4023,31/05/2020,Meghalaya,7781,,27,May
4024,1/06/2020,Meghalaya,8127,,27,June
4025,2/06/2020,Meghalaya,8734,,28,June
4026,3/06/2020,Meghalaya,9025,,28,June
4027,4/06/2020,Meghalaya,9395,,31,June
4028,5/06/2020,Meghalaya,9592,,31,June
4029,6/06/2020,Meghalaya,10066,,33,June
4030,7/06/2020,Meghalaya,10066,,33,June
4031,8/06/2020,Meghalaya,10746,,36,June
4032,9/06/2020,Meghalaya,11247,,40,June
4033,10/06/2020,Meghalaya,11505,,44,June
4034,11/06/2020,Meghalaya,11889,,44,June
4035,12/06/2020,Meghalaya,12219,,44,June
4036,13/06/2020,Meghalaya,12560,,44,June
4037,15/06/2020,Meghalaya,13353,,44,June
4038,16/06/2020,Meghalaya,13878,,44,June
4039,17/06/2020,Meghalaya,14316,,43,June
4040,18/06/2020,Meghalaya,14647,,43,June
4041,19/06/2020,Meghalaya,15104,,43,June
4042,20/06/2020,Meghalaya,15346,,43,June
4043,22/06/2020,Meghalaya,16296,,44,June
4044,23/06/2020,Meghalaya,16637,,46,June
4045,24/06/2020,Meghalaya,17115,,46,June
4046,25/06/2020,Meghalaya,17591,,46,June
4047,26/06/2020,Meghalaya,18103,,48,June
4048,27/06/2020,Meghalaya,18288,17741,48,June
4049,28/06/2020,Meghalaya,18441,17741,50,June
4050,29/06/2020,Meghalaya,18707,18651,51,June
4051,30/06/2020,Meghalaya,19294,18651,52,June
4052,1/07/2020,Meghalaya,19494,,55,July
4053,2/07/2020,Meghalaya,19732,,55,July
4054,3/07/2020,Meghalaya,20329,,58,July
4055,4/07/2020,Meghalaya,20744,,70,July
4056,5/07/2020,Meghalaya,20950,,72,July
4057,6/07/2020,Meghalaya,21502,,80,July
4058,7/07/2020,Meghalaya,21847,,90,July
4059,8/07/2020,Meghalaya,22000,,99,July
4060,9/07/2020,Meghalaya,22544,,104,July
4061,10/07/2020,Meghalaya,23108,,186,July
4062,11/07/2020,Meghalaya,23633,,262,July
4063,12/07/2020,Meghalaya,23876,,295,July
4064,13/07/2020,Meghalaya,24436,,309,July
4065,14/07/2020,Meghalaya,24899,,318,July
4066,15/07/2020,Meghalaya,24942,,346,July
4067,16/07/2020,Meghalaya,25263,24597,377,July
4068,17/07/2020,Meghalaya,25981,25178,403,July
4069,18/07/2020,Meghalaya,26940,26000,418,July
4070,19/07/2020,Meghalaya,26940,26000,450,July
4071,20/07/2020,Meghalaya,28163,26000,469,July
4072,21/07/2020,Meghalaya,29274,28167,490,July
4073,22/07/2020,Meghalaya,30009,28167,514,July
4074,23/07/2020,Meghalaya,30796,28967,534,July
4075,24/07/2020,Meghalaya,31367,,582,July
4076,25/07/2020,Meghalaya,32470,31085,595,July
4077,26/07/2020,Meghalaya,33076,,702,July
4078,27/07/2020,Meghalaya,34127,32766,738,July
4079,28/07/2020,Meghalaya,34362,33492,794,July
4080,29/07/2020,Meghalaya,34903,34239,794,July
4081,30/07/2020,Meghalaya,35572,34657,803,July
4082,31/07/2020,Meghalaya,35572,34657,818,July
4083,1/08/2020,Meghalaya,36341,,856,August
4084,2/08/2020,Meghalaya,37728,,868,August
4085,3/08/2020,Meghalaya,38596,37004,902,August
4086,4/08/2020,Meghalaya,38977,37004,913,August
4087,5/08/2020,Meghalaya,38977,37004,929,August
4088,6/08/2020,Meghalaya,39553,38412,990,August
4089,7/08/2020,Meghalaya,39782,39008,1006,August
4090,8/08/2020,Meghalaya,40631,39008,1023,August
4091,9/08/2020,Meghalaya,40700,39008,1062,August
4092,10/08/2020,Meghalaya,41734,,1114,August
4093,11/08/2020,Meghalaya,41734,,1136,August
4094,13/08/2020,Meghalaya,42084,,1165,August
4095,14/08/2020,Meghalaya,42706,,1191,August
4096,15/08/2020,Meghalaya,42910,,1292,August
4097,16/08/2020,Meghalaya,43800,,1374,August
4098,18/08/2020,Meghalaya,44234,,1454,August
4099,19/08/2020,Meghalaya,44695,,1506,August
4100,20/08/2020,Meghalaya,45151,43020,,August
4101,21/08/2020,Meghalaya,70413,,1718,August
4102,22/08/2020,Meghalaya,72409,70019,,August
4103,24/08/2020,Meghalaya,75239,72824,,August
4104,25/08/2020,Meghalaya,76762,74293,,August
4105,26/08/2020,Meghalaya,79126,76645,,August
4106,27/08/2020,Meghalaya,81012,78431,,August
4107,28/08/2020,Meghalaya,84038,81146,,August
4108,29/08/2020,Meghalaya,86214,83499,,August
4109,31/08/2020,Meghalaya,88963,85924,,August
4110,1/09/2020,Meghalaya,90477,87455,,September
4111,2/09/2020,Meghalaya,92453,89162,,September
4112,3/09/2020,Meghalaya,93817,90516,,September
4113,4/09/2020,Meghalaya,95457,91989,,September
4114,5/09/2020,Meghalaya,97550,,,September
4115,7/09/2020,Meghalaya,100071,,,September
4116,8/09/2020,Meghalaya,102487,98345,,September
4117,9/09/2020,Meghalaya,104090,99640,,September
4118,10/09/2020,Meghalaya,106064,102477,,September
4119,11/09/2020,Meghalaya,109518,104937,,September
4120,12/09/2020,Meghalaya,112221,107737,,September
4121,14/09/2020,Meghalaya,115901,111073,,September
4122,15/09/2020,Meghalaya,117518,113184,,September
4123,16/09/2020,Meghalaya,120576,115611,,September
4124,17/09/2020,Meghalaya,127571,122348,,September
4125,18/09/2020,Meghalaya,129503,124315,,September
4126,19/09/2020,Meghalaya,131433,126022,,September
4127,21/09/2020,Meghalaya,133259,127589,,September
4128,22/09/2020,Meghalaya,135571,130096,,September
4129,23/09/2020,Meghalaya,136932,131971,,September
4130,24/09/2020,Meghalaya,138942,133864,,September
4131,26/09/2020,Meghalaya,142426,,,September
4132,28/09/2020,Meghalaya,145681,,,September
4133,29/09/2020,Meghalaya,148298,142835,,September
4134,30/09/2020,Meghalaya,150809,145170,,September
4135,1/10/2020,Meghalaya,153177,147375,,October
4136,5/10/2020,Meghalaya,160779,154012,,October
4137,6/10/2020,Meghalaya,163061,156074,,October
4138,7/10/2020,Meghalaya,164879,157709,,October
4139,8/10/2020,Meghalaya,167265,160004,,October
4140,9/10/2020,Meghalaya,169449,162061,,October
4141,10/10/2020,Meghalaya,171415,163871,,October
4142,12/10/2020,Meghalaya,174756,166985,,October
4143,13/10/2020,Meghalaya,176348,168500,,October
4144,14/10/2020,Meghalaya,178894,170903,,October
4145,16/10/2020,Meghalaya,183808,175505,,October
4146,17/10/2020,Meghalaya,185467,177063,,October
4147,19/10/2020,Meghalaya,188256,179720,,October
4148,20/10/2020,Meghalaya,189783,181190,,October
4149,21/10/2020,Meghalaya,191490,182869,,October
4150,22/10/2020,Meghalaya,193190,184470,,October
4151,23/10/2020,Meghalaya,194818,186017,,October
4152,26/10/2020,Meghalaya,198343,189277,,October
4153,6/04/2020,Mizoram,58,0,1,April
4154,7/04/2020,Mizoram,58,0,1,April
4155,8/04/2020,Mizoram,74,,1,April
4156,9/04/2020,Mizoram,84,,1,April
4157,12/04/2020,Mizoram,87,,1,April
4158,13/04/2020,Mizoram,89,,1,April
4159,14/04/2020,Mizoram,91,,1,April
4160,15/04/2020,Mizoram,94,,1,April
4161,16/04/2020,Mizoram,94,,1,April
4162,18/04/2020,Mizoram,102,,1,April
4163,19/04/2020,Mizoram,116,,1,April
4164,20/04/2020,Mizoram,132,,1,April
4165,21/04/2020,Mizoram,135,,1,April
4166,22/04/2020,Mizoram,135,,1,April
4167,23/04/2020,Mizoram,137,,1,April
4168,26/04/2020,Mizoram,146,,1,April
4169,27/04/2020,Mizoram,146,,1,April
4170,28/04/2020,Mizoram,158,,1,April
4171,29/04/2020,Mizoram,179,,1,April
4172,30/04/2020,Mizoram,180,,1,April
4173,1/05/2020,Mizoram,180,,1,May
4174,2/05/2020,Mizoram,183,,1,May
4175,3/05/2020,Mizoram,183,,1,May
4176,4/05/2020,Mizoram,183,,1,May
4177,5/05/2020,Mizoram,188,,1,May
4178,6/05/2020,Mizoram,195,,1,May
4179,7/05/2020,Mizoram,197,,1,May
4180,8/05/2020,Mizoram,199,,1,May
4181,9/05/2020,Mizoram,201,,1,May
4182,10/05/2020,Mizoram,201,,1,May
4183,11/05/2020,Mizoram,206,,1,May
4184,12/05/2020,Mizoram,224,,1,May
4185,13/05/2020,Mizoram,224,,1,May
4186,14/05/2020,Mizoram,273,,1,May
4187,15/05/2020,Mizoram,273,,1,May
4188,16/05/2020,Mizoram,282,,1,May
4189,17/05/2020,Mizoram,282,,1,May
4190,18/05/2020,Mizoram,301,,1,May
4191,19/05/2020,Mizoram,313,,1,May
4192,20/05/2020,Mizoram,315,,1,May
4193,21/05/2020,Mizoram,320,,1,May
4194,22/05/2020,Mizoram,324,,1,May
4195,23/05/2020,Mizoram,336,,1,May
4196,24/05/2020,Mizoram,342,,1,May
4197,25/05/2020,Mizoram,359,,1,May
4198,26/05/2020,Mizoram,438,,1,May
4199,28/05/2020,Mizoram,516,,1,May
4200,29/05/2020,Mizoram,529,,1,May
4201,30/05/2020,Mizoram,686,,1,May
4202,31/05/2020,Mizoram,777,,1,May
4203,1/06/2020,Mizoram,896,,1,June
4204,2/06/2020,Mizoram,1012,,13,June
4205,3/06/2020,Mizoram,1095,,14,June
4206,4/06/2020,Mizoram,1346,,17,June
4207,5/06/2020,Mizoram,1687,,22,June
4208,6/06/2020,Mizoram,1991,,24,June
4209,7/06/2020,Mizoram,2252,,34,June
4210,8/06/2020,Mizoram,2496,,42,June
4211,9/06/2020,Mizoram,2747,,88,June
4212,10/06/2020,Mizoram,2747,,102,June
4213,11/06/2020,Mizoram,3152,,104,June
4214,13/06/2020,Mizoram,3727,,107,June
4215,14/06/2020,Mizoram,4327,,112,June
4216,15/06/2020,Mizoram,4919,,117,June
4217,16/06/2020,Mizoram,5524,,121,June
4218,17/06/2020,Mizoram,6035,,121,June
4219,18/06/2020,Mizoram,6661,,130,June
4220,19/06/2020,Mizoram,7496,,130,June
4221,20/06/2020,Mizoram,8284,,140,June
4222,21/06/2020,Mizoram,8718,,141,June
4223,22/06/2020,Mizoram,9277,,142,June
4224,23/06/2020,Mizoram,9840,,142,June
4225,24/06/2020,Mizoram,10486,,145,June
4226,25/06/2020,Mizoram,11672,,145,June
4227,26/06/2020,Mizoram,12753,,147,June
4228,27/06/2020,Mizoram,12846,,150,June
4229,28/06/2020,Mizoram,13012,,151,June
4230,29/06/2020,Mizoram,13072,,151,June
4231,30/06/2020,Mizoram,13746,,151,June
4232,1/07/2020,Mizoram,13886,,160,July
4233,2/07/2020,Mizoram,13931,,160,July
4234,3/07/2020,Mizoram,14370,,162,July
4235,4/07/2020,Mizoram,14509,,164,July
4236,5/07/2020,Mizoram,14981,,186,July
4237,6/07/2020,Mizoram,15006,,191,July
4238,7/07/2020,Mizoram,15058,,197,July
4239,8/07/2020,Mizoram,15183,,201,July
4240,9/07/2020,Mizoram,15523,,203,July
4241,10/07/2020,Mizoram,15868,,226,July
4242,11/07/2020,Mizoram,16396,,226,July
4243,12/07/2020,Mizoram,16696,,227,July
4244,13/07/2020,Mizoram,16914,,233,July
4245,14/07/2020,Mizoram,16914,,233,July
4246,15/07/2020,Mizoram,17168,,238,July
4247,16/07/2020,Mizoram,17489,,267,July
4248,17/07/2020,Mizoram,17760,,272,July
4249,18/07/2020,Mizoram,17963,,282,July
4250,19/07/2020,Mizoram,18147,,284,July
4251,20/07/2020,Mizoram,18147,,284,July
4252,21/07/2020,Mizoram,18297,,297,July
4253,22/07/2020,Mizoram,18603,,317,July
4254,23/07/2020,Mizoram,19014,,326,July
4255,24/07/2020,Mizoram,19238,,332,July
4256,25/07/2020,Mizoram,19781,,361,July
4257,26/07/2020,Mizoram,20053,,361,July
4258,27/07/2020,Mizoram,20053,,361,July
4259,28/07/2020,Mizoram,20442,,384,July
4260,29/07/2020,Mizoram,20597,,395,July
4261,30/07/2020,Mizoram,20798,,397,July
4262,31/07/2020,Mizoram,21118,,408,July
4263,1/08/2020,Mizoram,21294,,413,August
4264,2/08/2020,Mizoram,21523,,468,August
4265,3/08/2020,Mizoram,21583,,482,August
4266,4/08/2020,Mizoram,21845,,501,August
4267,5/08/2020,Mizoram,21956,,504,August
4268,6/08/2020,Mizoram,22211,,537,August
4269,7/08/2020,Mizoram,22211,,537,August
4270,8/08/2020,Mizoram,22211,,537,August
4271,9/08/2020,Mizoram,23324,,608,August
4272,10/08/2020,Mizoram,23702,,620,August
4273,11/08/2020,Mizoram,23848,,623,August
4274,12/08/2020,Mizoram,24895,,648,August
4275,13/08/2020,Mizoram,25054,,649,August
4276,14/08/2020,Mizoram,25472,,656,August
4277,15/08/2020,Mizoram,25929,,713,August
4278,16/08/2020,Mizoram,26611,,,August
4279,17/08/2020,Mizoram,27115,,,August
4280,18/08/2020,Mizoram,27388,,,August
4281,19/08/2020,Mizoram,28076,,,August
4282,20/08/2020,Mizoram,28976,,,August
4283,21/08/2020,Mizoram,30753,,,August
4284,22/08/2020,Mizoram,32391,,,August
4285,23/08/2020,Mizoram,33486,,,August
4286,24/08/2020,Mizoram,33507,,,August
4287,25/08/2020,Mizoram,35214,,,August
4288,26/08/2020,Mizoram,36240,,,August
4289,27/08/2020,Mizoram,37452,,,August
4290,28/08/2020,Mizoram,38534,,,August
4291,29/08/2020,Mizoram,38906,,,August
4292,30/08/2020,Mizoram,40383,,,August
4293,31/08/2020,Mizoram,40797,,,August
4294,1/09/2020,Mizoram,41683,,,September
4295,2/09/2020,Mizoram,42332,,,September
4296,3/09/2020,Mizoram,42977,,,September
4297,4/09/2020,Mizoram,43846,,,September
4298,5/09/2020,Mizoram,44803,,,September
4299,6/09/2020,Mizoram,45073,,,September
4300,7/09/2020,Mizoram,45153,,,September
4301,8/09/2020,Mizoram,45925,,,September
4302,9/09/2020,Mizoram,46414,,,September
4303,10/09/2020,Mizoram,46638,,,September
4304,11/09/2020,Mizoram,47214,,,September
4305,12/09/2020,Mizoram,49091,,,September
4306,13/09/2020,Mizoram,50259,,,September
4307,14/09/2020,Mizoram,51316,,,September
4308,15/09/2020,Mizoram,52622,,,September
4309,16/09/2020,Mizoram,54199,,,September
4310,17/09/2020,Mizoram,55463,,,September
4311,18/09/2020,Mizoram,57012,,,September
4312,19/09/2020,Mizoram,59015,,,September
4313,20/09/2020,Mizoram,60759,,,September
4314,21/09/2020,Mizoram,62407,,,September
4315,22/09/2020,Mizoram,64312,,,September
4316,23/09/2020,Mizoram,66320,,,September
4317,24/09/2020,Mizoram,68340,,,September
4318,25/09/2020,Mizoram,70483,,,September
4319,26/09/2020,Mizoram,72410,,,September
4320,27/09/2020,Mizoram,74326,,,September
4321,28/09/2020,Mizoram,75552,,,September
4322,29/09/2020,Mizoram,76976,,,September
4323,30/09/2020,Mizoram,78491,,,September
4324,1/10/2020,Mizoram,79743,,,October
4325,2/10/2020,Mizoram,80859,,,October
4326,3/10/2020,Mizoram,81967,,,October
4327,4/10/2020,Mizoram,82667,,,October
4328,5/10/2020,Mizoram,83092,,,October
4329,6/10/2020,Mizoram,83965,,,October
4330,7/10/2020,Mizoram,84822,,,October
4331,8/10/2020,Mizoram,85701,,,October
4332,9/10/2020,Mizoram,85986,,,October
4333,10/10/2020,Mizoram,87240,,,October
4334,11/10/2020,Mizoram,87699,,,October
4335,12/10/2020,Mizoram,88551,,,October
4336,13/10/2020,Mizoram,89795,,,October
4337,14/10/2020,Mizoram,90748,,,October
4338,15/10/2020,Mizoram,92151,,,October
4339,16/10/2020,Mizoram,93584,,,October
4340,17/10/2020,Mizoram,95288,,,October
4341,19/10/2020,Mizoram,96427,,,October
4342,20/10/2020,Mizoram,97664,,,October
4343,21/10/2020,Mizoram,99424,,,October
4344,22/10/2020,Mizoram,100553,,,October
4345,23/10/2020,Mizoram,101868,,,October
4346,24/10/2020,Mizoram,102952,,,October
4347,25/10/2020,Mizoram,104131,,,October
4348,26/10/2020,Mizoram,104545,,,October
4349,6/04/2020,Nagaland,60,47,0,April
4350,10/04/2020,Nagaland,70,69,0,April
4351,11/04/2020,Nagaland,70,70,0,April
4352,12/04/2020,Nagaland,74,70,0,April
4353,14/04/2020,Nagaland,174,97,0,April
4354,15/04/2020,Nagaland,184,174,0,April
4355,17/04/2020,Nagaland,274,222,0,April
4356,18/04/2020,Nagaland,392,292,0,April
4357,19/04/2020,Nagaland,404,345,0,April
4358,20/04/2020,Nagaland,434,404,0,April
4359,21/04/2020,Nagaland,537,456,0,April
4360,22/04/2020,Nagaland,543,481,0,April
4361,23/04/2020,Nagaland,607,543,0,April
4362,25/04/2020,Nagaland,613,607,0,April
4363,26/04/2020,Nagaland,613,613,0,April
4364,27/04/2020,Nagaland,629,613,0,April
4365,28/04/2020,Nagaland,639,620,0,April
4366,29/04/2020,Nagaland,644,631,0,April
4367,30/04/2020,Nagaland,653,640,0,April
4368,1/05/2020,Nagaland,664,650,0,May
4369,2/05/2020,Nagaland,674,661,0,May
4370,3/05/2020,Nagaland,684,663,0,May
4371,4/05/2020,Nagaland,708,679,0,May
4372,5/05/2020,Nagaland,724,771,0,May
4373,6/05/2020,Nagaland,763,712,0,May
4374,7/05/2020,Nagaland,786,728,0,May
4375,8/05/2020,Nagaland,805,775,0,May
4376,9/05/2020,Nagaland,848,786,0,May
4377,10/05/2020,Nagaland,862,806,0,May
4378,11/05/2020,Nagaland,875,848,0,May
4379,12/05/2020,Nagaland,882,872,0,May
4380,13/05/2020,Nagaland,889,872,0,May
4381,14/05/2020,Nagaland,891,873,0,May
4382,15/05/2020,Nagaland,910,889,0,May
4383,16/05/2020,Nagaland,917,891,0,May
4384,17/05/2020,Nagaland,952,914,0,May
4385,18/05/2020,Nagaland,961,914,0,May
4386,19/05/2020,Nagaland,978,948,0,May
4387,20/05/2020,Nagaland,985,952,0,May
4388,21/05/2020,Nagaland,1001,978,0,May
4389,22/05/2020,Nagaland,1035,1012,0,May
4390,23/05/2020,Nagaland,1065,1015,0,May
4391,24/05/2020,Nagaland,1097,1032,0,May
4392,25/05/2020,Nagaland,1366,1078,3,May
4393,26/05/2020,Nagaland,1366,1080,4,May
4394,27/05/2020,Nagaland,1554,1224,9,May
4395,28/05/2020,Nagaland,1765,1317,18,May
4396,29/05/2020,Nagaland,1997,1409,25,May
4397,30/05/2020,Nagaland,2210,1496,36,May
4398,31/05/2020,Nagaland,2576,1596,43,May
4399,1/06/2020,Nagaland,2870,1744,43,June
4400,2/06/2020,Nagaland,3257,1836,49,June
4401,3/06/2020,Nagaland,3414,2002,58,June
4402,4/06/2020,Nagaland,3739,2151,80,June
4403,5/06/2020,Nagaland,3974,2372,94,June
4404,6/06/2020,Nagaland,4061,2614,107,June
4405,7/06/2020,Nagaland,4371,2956,118,June
4406,8/06/2020,Nagaland,4729,3176,123,June
4407,9/06/2020,Nagaland,4896,3512,127,June
4408,10/06/2020,Nagaland,5220,3867,128,June
4409,11/06/2020,Nagaland,5667,4198,130,June
4410,12/06/2020,Nagaland,6104,4593,156,June
4411,13/06/2020,Nagaland,6466,4904,163,June
4412,14/06/2020,Nagaland,6478,5155,168,June
